,Amount.Requested,Interest.Rate,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,State,Monthly.Income,FICO.Range,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months,Employment.Length,Home.Ownership_OWN,Home.Ownership_RENT,Employment.Length.NaN
773,20000.0,13.67,0.0,1308,15.34,10,5166.67,712,8.0,12394.0,1.0,6.0,0,1,0
774,16000.0,7.62,0.0,1308,6.48,14,6000.0,767,8.0,19539.0,0.0,10.0,0,0,1
775,4825.0,10.16,0.0,1308,14.89,40,2400.0,707,14.0,6109.0,1.0,1.0,0,1,0
776,5000.0,6.03,0.0,200,6.11,39,5416.67,797,13.0,4956.0,0.0,8.0,0,0,0
777,35000.0,16.29,0.0,1308,19.92,10,14166.67,662,12.0,150000.0,1.0,10.0,0,0,0
778,4750.0,8.9,0.0,152,0.56,35,2833.33,762,2.0,767.0,0.0,9.0,1,0,0
779,7125.0,18.49,0.0,1308,11.18,7,5636.75,677,14.0,5383.0,2.0,8.0,0,0,0
780,4000.0,13.43,0.0,87,7.6,35,1750.0,672,7.0,7178.0,3.0,0.0,0,1,0
781,11000.0,13.06,0.0,200,22.42,26,7916.67,692,9.0,34314.0,1.0,0.0,0,0,0
782,8000.0,14.33,0.0,1308,14.74,5,3108.0,692,3.0,3072.0,0.0,8.0,0,1,0
783,5000.0,11.14,0.0,101,2.84,10,3200.0,712,6.0,2650.0,2.0,3.0,0,1,0
784,7200.0,8.07,0.0,1308,17.0,19,5100.0,762,4.0,9366.0,4.0,10.0,0,0,0
785,5000.0,15.31,0.0,39,10.28,5,1916.67,662,8.0,5982.0,0.0,5.0,0,1,0
786,4500.0,7.51,0.0,29,13.9,5,3000.0,767,10.0,387.0,0.0,0.0,0,0,0
787,17300.0,22.45,1.0,39,3.58,35,5500.0,687,11.0,2306.0,3.0,4.0,0,0,0
788,1000.0,10.36,0.0,4,0.0,11,1800.0,732,2.0,0.0,1.0,0.0,0,0,0
789,13075.0,11.99,1.0,1308,22.52,32,7291.67,717,14.0,27622.0,0.0,10.0,0,0,0
790,20000.0,7.9,0.0,444,13.59,5,7258.33,732,5.0,14268.0,0.0,9.0,0,1,0
791,18000.0,12.12,0.0,444,22.34,19,4583.33,702,13.0,17868.0,0.0,10.0,0,1,0
792,13500.0,13.99,1.0,1308,12.59,34,8833.33,702,11.0,18978.0,0.0,2.0,0,0,0
793,14000.0,12.12,0.0,1308,14.93,5,10583.33,687,9.0,35457.0,0.0,2.0,0,0,0
794,25000.0,20.5,1.0,1308,9.59,32,5077.58,692,6.0,17946.0,0.0,10.0,0,1,0
795,10000.0,15.31,0.0,444,18.99,10,5583.33,677,16.0,12723.0,1.0,2.0,0,0,0
796,4750.0,14.33,1.0,1308,23.48,37,1500.0,742,11.0,1687.0,3.0,0.0,0,1,0
797,10000.0,13.49,1.0,200,17.8,14,2500.0,722,8.0,3822.0,2.0,8.0,0,1,0
798,14000.0,19.03,1.0,1308,13.52,5,3616.0,672,9.0,13923.0,0.0,2.0,0,0,0
799,12375.0,6.03,0.0,1308,19.24,35,6750.0,792,11.0,8135.0,0.0,1.0,0,0,0
800,5675.0,11.14,0.0,1308,29.4,5,2333.33,707,6.0,9687.0,1.0,5.0,0,1,0
801,35000.0,24.7,1.0,1308,8.26,2,10000.0,662,12.0,21391.0,2.0,10.0,0,0,0
802,25000.0,21.0,0.0,1308,9.52,31,8333.33,672,11.0,8575.0,1.0,10.0,0,1,0
803,35000.0,16.29,0.0,1308,17.17,31,30000.0,707,14.0,55965.0,2.0,10.0,0,0,0
804,19200.0,12.12,0.0,1308,28.36,39,4583.33,717,12.0,11140.0,1.0,2.0,0,0,0
805,12000.0,6.62,0.0,1308,12.36,31,4416.67,767,12.0,4117.0,1.0,3.0,0,1,0
806,7000.0,10.16,0.0,1308,10.76,14,4341.67,697,11.0,13638.0,0.0,7.0,0,0,0
807,10000.0,11.99,0.0,200,21.89,5,3417.0,682,13.0,18069.0,0.0,4.0,0,0,0
808,3600.0,19.72,0.0,29,10.72,39,7000.0,667,7.0,6263.0,4.0,6.0,0,1,0
809,12000.0,8.49,0.0,1308,8.36,5,4500.0,747,12.0,8422.0,0.0,10.0,0,1,0
810,9450.0,12.12,0.0,444,33.62,10,2750.0,702,17.0,14246.0,0.0,6.0,0,1,0
811,9000.0,11.03,0.0,444,12.72,21,5666.67,687,22.0,36164.0,1.0,8.0,0,0,0
812,10000.0,15.8,0.0,1308,13.57,32,4583.33,677,16.0,24989.0,1.0,10.0,0,0,0
813,17325.0,8.9,0.0,444,18.28,14,3333.33,727,17.0,11327.0,0.0,9.0,0,0,0
814,9600.0,15.31,0.0,444,33.24,3,3166.67,687,8.0,14774.0,3.0,2.0,0,1,0
815,16000.0,21.98,1.0,152,10.99,14,3466.67,667,8.0,13797.0,1.0,7.0,0,0,0
816,9000.0,6.03,0.0,101,9.29,31,14166.67,772,13.0,40909.0,0.0,4.0,0,0,0
817,12000.0,8.49,1.0,1308,11.03,11,4425.17,782,9.0,14816.0,0.0,10.0,0,0,0
818,12000.0,11.14,0.0,1308,2.37,20,12500.0,737,13.0,10944.0,0.0,5.0,0,0,0
819,2575.0,10.16,0.0,1308,27.54,31,4166.67,697,12.0,18499.0,0.0,2.0,0,1,0
820,4500.0,8.88,0.0,444,7.07,34,5250.0,712,10.0,9356.0,2.0,9.0,0,0,0
821,7500.0,12.29,0.0,15,21.34,5,8750.0,687,14.0,20947.0,7.0,5.0,0,0,0
822,10000.0,13.11,0.0,1308,8.11,6,3500.0,687,11.0,11401.0,1.0,10.0,1,0,0
823,7000.0,14.22,0.0,30,7.04,4,3010.0,672,5.0,3047.0,2.0,0.0,0,1,0
824,28350.0,19.72,0.0,1308,28.89,26,5833.33,697,11.0,10119.0,0.0,9.0,0,1,0
825,4800.0,12.12,0.0,200,16.94,20,4800.0,682,7.0,2770.0,0.0,0.0,0,1,0
826,7000.0,13.11,0.0,1308,13.11,35,4325.0,687,8.0,8076.0,4.0,3.0,0,1,0
827,19200.0,22.47,1.0,444,10.39,4,5666.67,672,5.0,17783.0,0.0,0.0,0,1,0
828,8000.0,11.14,0.0,1308,11.59,5,7000.0,687,7.0,4729.0,1.0,3.0,0,1,0
829,10000.0,14.09,0.0,1308,21.45,5,3750.0,702,4.0,18621.0,0.0,10.0,0,1,0
830,25000.0,11.49,1.0,152,4.95,10,3333.33,782,9.0,3367.0,3.0,2.0,0,0,0
831,9500.0,21.98,0.0,200,16.01,35,4500.0,662,7.0,3673.0,1.0,3.0,0,1,0
832,3000.0,10.46,0.0,87,4.34,14,4350.0,682,3.0,8414.0,4.0,10.0,1,0,0
833,13500.0,19.69,1.0,1308,15.08,8,2666.67,667,6.0,13341.0,1.0,10.0,0,1,0
834,6000.0,7.9,0.0,444,2.51,11,7500.0,722,5.0,6394.0,0.0,2.0,0,1,0
835,18000.0,11.14,0.0,1308,11.81,10,5100.0,717,8.0,17139.0,0.0,1.0,0,1,0
836,15500.0,8.9,0.0,152,16.36,35,9000.0,702,8.0,4097.0,4.0,10.0,0,1,0
837,13600.0,7.9,0.0,152,12.61,5,6250.0,742,7.0,14524.0,0.0,10.0,0,0,1
838,10350.0,14.09,0.0,50,20.46,31,3333.33,692,10.0,10841.0,1.0,1.0,0,1,0
839,8575.0,17.27,0.0,1308,9.84,31,2500.0,667,6.0,8807.0,2.0,7.0,0,1,0
840,15000.0,19.05,0.0,1308,24.88,4,6000.0,677,12.0,12162.0,0.0,1.0,0,1,0
841,10000.0,8.59,0.0,101,2.85,35,10167.0,792,9.0,16.0,3.0,10.0,0,0,0
842,10800.0,13.67,1.0,50,0.94,14,7500.0,732,4.0,1577.0,0.0,0.0,0,1,0
843,25000.0,14.09,0.0,152,4.79,20,6833.33,677,5.0,8811.0,0.0,8.0,0,0,0
844,11000.0,10.99,0.0,1308,4.26,37,6666.67,697,11.0,4124.0,0.0,4.0,0,0,0
845,5500.0,11.14,0.0,444,32.16,35,1666.67,692,7.0,8826.0,0.0,3.0,1,0,0
846,13000.0,13.11,0.0,1308,10.58,27,5000.0,737,3.0,11090.0,1.0,1.0,0,1,0
847,3825.0,7.9,0.0,87,3.72,31,3333.33,747,3.0,5106.0,0.0,5.0,0,1,0
848,25000.0,19.72,1.0,1308,32.1,31,4916.67,697,21.0,35208.0,1.0,7.0,1,0,0
849,2000.0,13.11,0.0,101,14.11,30,3750.0,682,4.0,1485.0,0.0,3.0,0,1,0
850,18000.0,19.05,0.0,29,33.23,11,5416.67,687,10.0,15626.0,1.0,10.0,0,0,0
851,19125.0,18.49,1.0,200,29.1,11,4166.67,702,14.0,28108.0,3.0,6.0,0,1,0
852,16800.0,6.62,0.0,1308,3.87,37,16083.33,802,5.0,13470.0,1.0,8.0,1,0,0
853,25000.0,16.32,1.0,1308,22.19,35,7083.33,707,8.0,9133.0,0.0,4.0,0,0,0
854,7425.0,9.76,0.0,1308,7.32,30,2500.0,707,6.0,5045.0,1.0,4.0,0,0,0
855,12000.0,6.03,0.0,152,9.61,30,3100.0,757,7.0,11076.0,0.0,10.0,1,0,1
856,10000.0,10.74,0.0,1308,18.15,5,5833.33,702,10.0,16894.0,0.0,4.0,0,1,0
857,25000.0,15.95,0.0,444,17.95,20,7983.33,687,14.0,28330.0,0.0,2.0,0,1,0
858,8500.0,17.77,0.0,200,18.0,21,2583.33,667,9.0,13718.0,0.0,2.0,0,1,0
859,12375.0,6.62,0.0,1308,31.0,35,3500.0,737,16.0,14037.0,0.0,2.0,0,0,0
860,10000.0,14.33,0.0,1308,23.56,43,2750.0,702,4.0,14317.0,0.0,2.0,0,1,0
861,1900.0,7.51,0.0,1308,19.27,35,6000.0,737,12.0,18397.0,2.0,10.0,0,0,0
862,23000.0,17.77,0.0,1308,25.84,20,6625.0,687,17.0,19870.0,1.0,3.0,0,0,0
863,2000.0,14.33,0.0,1308,22.48,22,4333.33,677,9.0,8496.0,1.0,4.0,0,1,0
864,8000.0,6.99,0.0,87,9.19,5,5833.33,792,5.0,4469.0,2.0,3.0,0,0,0
865,10000.0,7.29,0.0,152,7.94,5,5833.33,737,12.0,3181.0,0.0,8.0,0,0,0
866,4800.0,7.9,0.0,444,17.34,26,6250.0,707,7.0,4195.0,0.0,10.0,0,0,0
867,5000.0,6.92,0.0,1308,18.39,19,3333.33,727,8.0,5806.0,0.0,0.0,1,0,0
868,7000.0,11.12,0.0,1308,9.06,39,6333.33,717,6.0,349.0,0.0,10.0,0,1,0
869,10000.0,12.12,0.0,1308,10.88,7,7500.0,667,6.0,24924.0,0.0,10.0,0,0,0
870,15000.0,13.47,0.0,1308,14.06,31,4458.33,702,15.0,7701.0,1.0,6.0,0,1,0
871,16750.0,12.41,0.0,444,24.75,10,3750.0,722,6.0,28116.0,1.0,10.0,0,1,0
872,5000.0,16.29,0.0,444,9.79,10,1733.33,667,11.0,4366.0,3.0,0.0,1,0,0
873,8000.0,5.42,0.0,444,4.47,5,3936.0,782,7.0,5235.0,0.0,10.0,1,0,0
874,13000.0,9.63,0.0,87,16.14,39,3500.0,787,6.0,0.0,1.0,1.0,0,0,0
875,4000.0,9.76,0.0,1308,15.89,5,4166.67,707,17.0,13745.0,1.0,10.0,0,0,0
876,10000.0,9.91,0.0,1308,14.32,22,3666.67,707,9.0,17161.0,0.0,1.0,0,0,0
877,3500.0,7.29,0.0,200,15.54,5,6333.0,717,12.0,41602.0,0.0,10.0,0,0,0
878,1800.0,13.67,0.0,21,24.21,31,4250.0,672,11.0,5757.0,0.0,5.0,0,1,0
879,6000.0,7.49,0.0,152,14.66,26,5833.33,717,12.0,7961.0,0.0,9.0,0,0,0
880,4000.0,7.66,0.0,152,20.92,31,3600.0,727,4.0,594.0,0.0,10.0,0,0,0
881,30000.0,19.05,1.0,444,21.25,10,6250.0,697,12.0,34927.0,0.0,6.0,0,0,0
882,14000.0,14.09,0.0,20,15.19,21,5416.67,692,6.0,4211.0,0.0,5.0,0,1,0
883,15800.0,16.02,1.0,1308,19.64,5,7388.42,712,13.0,32120.0,1.0,10.0,0,0,0
884,7200.0,11.14,0.0,1308,27.89,33,3750.0,692,8.0,20342.0,0.0,10.0,0,0,0
885,5825.0,12.12,0.0,152,4.0,3,3750.0,692,4.0,5643.0,0.0,1.0,1,0,0
886,3000.0,7.14,0.0,1308,12.85,35,4916.67,732,8.0,3210.0,0.0,5.0,0,1,0
887,10000.0,16.32,1.0,152,14.8,45,2290.0,687,5.0,394.0,2.0,10.0,0,1,1
888,10750.0,13.11,0.0,1308,14.02,21,4416.67,687,6.0,11525.0,0.0,10.0,0,0,0
889,4575.0,15.65,0.0,444,14.31,24,5833.33,682,25.0,82586.0,2.0,2.0,0,0,0
890,9000.0,14.33,0.0,444,15.36,6,7083.33,687,19.0,11077.0,1.0,2.0,0,0,0
891,10000.0,5.79,0.0,1308,6.49,11,12500.0,747,17.0,75629.0,0.0,1.0,0,0,0
892,8000.0,16.29,0.0,1308,15.76,31,3750.0,667,8.0,7374.0,1.0,6.0,0,1,0
893,15000.0,15.96,0.0,20,4.32,2,8833.33,682,6.0,113.0,3.0,8.0,0,0,0
894,20675.0,14.33,0.0,444,23.12,29,4333.33,712,12.0,8393.0,1.0,10.0,0,0,0
895,10500.0,15.33,0.0,444,14.3,31,3083.33,672,8.0,14726.0,0.0,10.0,0,1,0
896,4825.0,12.12,0.0,1308,4.76,7,5416.67,682,8.0,6883.0,0.0,8.0,0,0,0
897,3800.0,11.12,0.0,101,15.45,35,5416.67,702,11.0,9266.0,0.0,10.0,0,0,0
898,19600.0,21.49,1.0,87,9.76,5,4170.0,677,8.0,11669.0,0.0,4.0,0,1,0
899,12800.0,12.61,1.0,1308,9.02,10,5166.67,727,7.0,7942.0,0.0,5.0,0,1,0
900,30000.0,7.9,0.0,152,0.34,19,13416.67,812,9.0,2174.0,3.0,10.0,0,1,0
901,14500.0,10.75,1.0,444,14.26,5,3584.62,757,6.0,18555.0,0.0,10.0,0,0,0
902,16750.0,18.75,0.0,1308,8.84,10,5666.67,682,8.0,13567.0,1.0,4.0,0,0,0
903,12000.0,16.29,0.0,200,14.29,4,8541.67,697,5.0,5890.0,3.0,10.0,0,0,0
904,4800.0,14.65,0.0,444,13.9,12,5000.0,667,8.0,7391.0,0.0,2.0,0,1,0
905,5000.0,14.09,0.0,1308,11.18,4,10625.0,672,8.0,8054.0,0.0,1.0,0,1,0
906,15000.0,14.17,0.0,87,8.46,34,6666.67,692,8.0,1073.0,2.0,5.0,0,0,0
907,1500.0,21.49,0.0,200,13.59,39,3583.33,687,7.0,4747.0,1.0,0.0,0,1,0
908,18000.0,10.59,1.0,101,15.03,32,4000.0,757,9.0,6718.0,0.0,10.0,0,0,0
909,5600.0,14.82,0.0,200,20.6,5,6083.33,657,7.0,2166.0,2.0,2.0,0,1,0
910,35000.0,15.65,1.0,152,26.19,10,6308.75,737,14.0,34883.0,0.0,10.0,0,0,0
911,16000.0,15.28,1.0,1308,15.33,17,3006.44,702,10.0,11011.0,0.0,10.0,0,0,0
912,8875.0,15.31,0.0,1308,14.9,37,2302.0,667,8.0,10008.0,0.0,10.0,0,1,1
913,8875.0,15.31,0.0,1308,30.15,26,2291.67,682,11.0,11798.0,1.0,2.0,0,1,0
914,8000.0,18.75,1.0,200,9.92,43,5002.33,677,7.0,8421.0,1.0,10.0,0,0,0
915,10000.0,13.48,0.0,1308,14.57,30,6307.42,682,11.0,18823.0,0.0,10.0,0,0,0
916,20000.0,11.48,0.0,1308,23.52,2,4166.67,747,11.0,24123.0,1.0,0.0,0,0,0
917,25000.0,9.91,0.0,1308,15.38,10,5500.0,732,9.0,11395.0,0.0,3.0,0,1,0
918,10000.0,6.62,0.0,1308,11.45,5,4166.67,762,20.0,10385.0,1.0,6.0,1,0,0
919,11000.0,12.53,0.0,1308,18.89,14,3500.0,702,6.0,6811.0,1.0,2.0,0,1,0
920,12000.0,6.03,0.0,1308,18.75,37,13000.0,727,22.0,20197.0,0.0,5.0,0,0,0
921,17200.0,19.69,1.0,152,9.95,6,3666.67,707,4.0,2117.0,3.0,2.0,0,1,0
922,1800.0,15.31,0.0,200,6.79,33,6416.67,672,6.0,3394.0,2.0,7.0,0,0,0
923,3000.0,6.03,0.0,1308,11.03,31,7500.0,767,13.0,10585.0,0.0,10.0,0,0,1
924,9525.0,15.81,0.0,87,11.35,5,2666.67,672,15.0,5610.0,1.0,10.0,0,1,1
925,20000.0,12.84,0.0,152,1.49,21,3500.0,752,6.0,1954.0,5.0,2.0,0,0,0
926,6000.0,7.68,0.0,1308,8.4,31,5417.0,782,10.0,6047.0,1.0,10.0,0,1,0
927,2500.0,18.49,0.0,1308,22.49,35,3916.67,672,7.0,14892.0,2.0,6.0,0,0,0
928,1950.0,13.11,0.0,200,15.08,5,2600.0,682,6.0,4100.0,1.0,3.0,0,1,0
929,30000.0,20.5,1.0,1308,10.8,28,7083.33,707,12.0,9121.0,0.0,10.0,0,1,0
930,6000.0,17.14,1.0,87,6.6,10,2500.0,662,5.0,5087.0,0.0,8.0,0,0,0
931,24000.0,12.12,0.0,1308,26.68,39,5791.67,717,13.0,34104.0,0.0,10.0,0,0,0
932,15000.0,19.99,0.0,39,18.05,5,8000.0,662,6.0,45976.0,1.0,2.0,0,1,0
933,12000.0,10.99,1.0,152,4.04,31,3416.67,737,10.0,6935.0,0.0,0.0,0,0,0
934,21000.0,13.67,0.0,1308,11.42,37,10700.0,712,12.0,16830.0,2.0,2.0,0,0,0
935,5750.0,13.99,0.0,444,12.44,5,5000.0,662,13.0,12465.0,0.0,10.0,0,1,0
936,15000.0,13.11,0.0,200,16.55,35,4166.67,697,11.0,9066.0,0.0,2.0,0,1,0
937,7500.0,12.12,0.0,152,26.56,27,5000.0,712,8.0,9047.0,1.0,10.0,0,0,0
938,8000.0,12.84,0.0,39,16.73,39,3521.0,682,13.0,4075.0,0.0,3.0,0,0,0
939,2000.0,8.9,0.0,50,23.7,21,3000.0,732,5.0,2117.0,1.0,10.0,1,0,0
940,11950.0,14.33,0.0,200,21.22,36,5833.33,702,22.0,15962.0,1.0,8.0,0,0,0
941,6500.0,7.9,0.0,1308,12.56,3,6750.0,722,17.0,33229.0,0.0,8.0,0,1,0
942,4500.0,11.49,0.0,200,9.26,5,3500.0,697,5.0,7247.0,0.0,2.0,0,1,0
943,24000.0,10.16,0.0,1308,15.53,32,5416.67,722,11.0,17882.0,0.0,10.0,0,0,0
944,14675.0,16.29,0.0,444,27.23,14,3250.0,697,14.0,7525.0,1.0,2.0,0,1,0
945,23750.0,19.72,1.0,1308,14.22,7,8333.33,712,12.0,10549.0,3.0,2.0,0,1,0
946,7500.0,6.62,0.0,1308,13.13,35,9583.33,712,20.0,22464.0,0.0,4.0,0,0,0
947,4800.0,7.9,0.0,1308,19.07,32,5000.0,722,12.0,6813.0,3.0,0.0,0,1,0
948,30000.0,17.27,0.0,1308,12.29,39,10000.0,697,17.0,18680.0,0.0,3.0,0,1,0
949,20000.0,22.45,1.0,1308,24.3,42,3666.67,662,9.0,9194.0,1.0,1.0,0,1,0
950,15000.0,13.11,0.0,39,13.75,21,4166.67,702,11.0,8014.0,4.0,2.0,0,0,0
951,4000.0,5.79,0.0,29,23.94,32,4666.67,762,7.0,2889.0,2.0,9.0,0,1,0
952,4325.0,7.49,0.0,444,5.47,10,3691.67,717,9.0,5074.0,0.0,10.0,0,0,0
953,6000.0,17.27,0.0,1308,29.13,45,2752.92,662,12.0,4569.0,2.0,0.0,0,1,0
954,4500.0,7.51,0.0,87,20.27,41,7075.5,722,15.0,68618.0,2.0,10.0,0,0,0
955,12000.0,17.27,0.0,1308,15.07,6,4166.67,667,7.0,12318.0,1.0,0.0,0,0,0
956,10000.0,9.2,0.0,444,0.33,28,13750.0,732,5.0,45.0,0.0,2.0,0,1,0
957,14000.0,15.31,0.0,444,11.35,4,7333.33,682,7.0,6229.0,1.0,0.0,0,1,0
958,7750.0,16.29,0.0,1308,26.74,10,2916.67,682,18.0,17102.0,0.0,5.0,0,0,0
959,11500.0,11.14,0.0,1308,23.4,10,2833.33,702,8.0,17324.0,0.0,10.0,1,0,1
960,7000.0,18.49,0.0,1308,18.9,3,2000.0,662,10.0,7315.0,2.0,1.0,0,0,0
961,22000.0,17.27,0.0,444,18.02,5,8666.67,662,12.0,9317.0,2.0,10.0,0,0,0
962,19500.0,18.49,0.0,444,9.79,20,10000.0,677,16.0,14957.0,1.0,2.0,0,1,0
963,8400.0,12.12,0.0,1308,22.32,19,3333.33,692,7.0,5500.0,0.0,4.0,0,1,0
964,9250.0,11.89,0.0,1308,16.28,32,5416.67,747,14.0,10111.0,6.0,6.0,0,0,0
965,24000.0,20.49,1.0,1308,8.69,28,5833.33,687,9.0,23006.0,0.0,10.0,0,0,0
966,3600.0,8.9,0.0,1308,3.27,30,1558.33,747,4.0,1594.0,0.0,3.0,0,1,0
967,10000.0,13.49,0.0,444,22.08,31,6000.0,682,8.0,11088.0,0.0,3.0,0,1,0
968,25000.0,11.71,1.0,1308,13.42,14,6250.0,757,5.0,18591.0,0.0,10.0,0,0,0
969,3600.0,7.49,0.0,30,15.72,39,2500.0,742,8.0,650.0,0.0,0.0,0,1,0
970,8000.0,5.99,0.0,152,9.59,32,7250.0,762,6.0,4938.0,0.0,10.0,0,0,0
971,14500.0,7.9,0.0,1308,4.85,11,3958.33,762,4.0,9598.0,0.0,4.0,0,0,0
972,9800.0,19.69,1.0,1308,14.89,36,5340.25,667,8.0,5350.0,1.0,2.0,0,0,0
973,1500.0,11.49,0.0,200,15.9,5,5555.08,687,16.0,21774.0,2.0,10.0,0,0,0
974,1500.0,12.12,0.0,200,15.37,5,3625.0,697,9.0,11346.0,1.0,5.0,0,1,0
975,3300.0,11.71,0.0,50,4.16,10,3730.0,702,7.0,3675.0,1.0,1.0,0,1,0
976,20000.0,6.62,0.0,1308,11.12,5,10333.33,792,8.0,12632.0,0.0,6.0,0,1,0
977,6000.0,12.12,0.0,101,7.4,35,5000.0,677,6.0,14045.0,0.0,2.0,0,0,0
978,13600.0,13.11,0.0,1308,20.37,12,3666.67,682,14.0,20411.0,0.0,4.0,0,1,0
979,30000.0,21.49,1.0,1308,15.32,28,12500.0,707,12.0,24124.0,2.0,10.0,0,0,0
980,10000.0,11.71,0.0,444,12.03,26,4000.0,697,11.0,8413.0,0.0,10.0,0,0,0
981,4800.0,14.84,0.0,29,0.0,5,2500.0,672,4.0,0.0,0.0,2.0,0,1,0
982,5000.0,6.03,0.0,1308,29.86,5,2083.33,787,12.0,22141.0,0.0,10.0,1,0,1
983,5500.0,12.69,0.0,1308,21.24,32,1666.67,682,7.0,5056.0,1.0,0.0,0,1,0
984,9950.0,14.33,0.0,1308,4.19,28,4800.0,687,9.0,5038.0,1.0,5.0,0,0,0
985,8500.0,6.62,0.0,50,7.24,5,6300.0,752,13.0,9769.0,1.0,5.0,1,0,0
986,16000.0,13.48,0.0,1308,15.17,17,4166.67,702,6.0,1962.0,1.0,2.0,0,0,0
987,3600.0,9.76,0.0,444,11.34,21,2108.33,697,14.0,4467.0,0.0,10.0,0,1,1
988,12000.0,9.63,0.0,200,9.12,43,6250.0,747,8.0,5212.0,2.0,1.0,0,0,0
989,4900.0,14.26,0.0,1308,23.75,7,2240.0,722,5.0,17998.0,1.0,1.0,0,1,0
990,10050.0,14.33,0.0,1308,24.59,25,2500.0,687,9.0,10421.0,0.0,7.0,0,0,0
991,25000.0,13.06,0.0,200,4.14,21,11500.0,737,4.0,6578.0,0.0,0.0,0,0,0
992,9550.0,10.74,0.0,1308,14.33,2,4000.0,702,8.0,9128.0,0.0,3.0,0,0,0
993,13000.0,11.26,0.0,87,14.05,5,7666.67,722,8.0,9551.0,0.0,9.0,0,0,0
994,6250.0,14.33,0.0,444,20.4,10,1750.0,677,10.0,7845.0,0.0,4.0,0,0,0
995,15000.0,13.67,0.0,1308,17.19,39,3333.33,692,8.0,10820.0,0.0,5.0,1,0,0
996,10000.0,14.09,0.0,1308,21.45,6,4583.33,677,11.0,8548.0,0.0,6.0,0,1,0
997,6000.0,11.83,0.0,1308,3.44,5,6333.33,707,13.0,7269.0,0.0,4.0,0,1,0
998,5000.0,10.62,1.0,152,11.23,5,5200.0,747,6.0,1941.0,1.0,5.0,0,0,0
999,9600.0,15.31,0.0,1308,12.82,35,6000.0,677,13.0,11407.0,2.0,10.0,0,0,0
1000,6000.0,16.89,1.0,1308,9.04,31,2400.0,682,7.0,7261.0,2.0,2.0,0,1,0
1001,8000.0,7.14,0.0,1308,1.73,5,3750.0,767,6.0,3381.0,0.0,0.0,0,1,0
1002,3000.0,12.12,0.0,101,14.93,10,6333.33,682,13.0,8682.0,0.0,4.0,0,1,0
1003,15000.0,10.37,0.0,20,26.72,2,5250.0,752,11.0,44850.0,1.0,10.0,0,0,0
1004,12000.0,5.79,0.0,1308,9.49,41,6700.0,767,20.0,11686.0,0.0,5.0,0,0,0
1005,7000.0,12.42,0.0,444,15.11,5,7083.33,687,15.0,16049.0,2.0,10.0,0,1,0
1006,8000.0,10.99,0.0,444,14.76,31,7500.0,712,9.0,7120.0,2.0,0.0,0,1,0
1007,10000.0,12.42,0.0,444,9.77,5,3500.0,707,9.0,10912.0,1.0,2.0,0,1,0
1008,6000.0,13.11,0.0,1308,18.1,31,3750.0,692,18.0,14468.0,3.0,7.0,0,1,0
1009,9600.0,13.99,0.0,200,13.94,22,3206.67,672,10.0,9824.0,0.0,9.0,0,1,0
1010,12000.0,17.99,1.0,1308,23.44,39,3916.67,677,8.0,8860.0,0.0,0.0,0,1,0
1011,20000.0,18.75,1.0,200,6.3,35,15416.67,697,13.0,15026.0,3.0,0.0,0,1,0
1012,20000.0,10.25,0.0,444,13.38,10,10000.0,752,14.0,25668.0,1.0,8.0,0,0,0
1013,15350.0,18.49,0.0,1308,15.09,11,4400.0,672,7.0,12823.0,0.0,10.0,0,0,0
1014,12500.0,11.26,0.0,444,12.21,39,4333.33,732,6.0,12568.0,2.0,8.0,0,1,0
1015,25000.0,9.91,0.0,1308,20.49,31,7916.67,727,14.0,27203.0,0.0,1.0,0,1,0
1016,19000.0,13.67,0.0,1308,15.12,35,3544.67,687,21.0,9503.0,0.0,0.0,0,1,0
1017,5000.0,6.03,0.0,101,6.43,35,12083.33,787,10.0,792.0,0.0,5.0,0,0,0
1018,18000.0,14.09,0.0,1308,15.45,34,4000.0,692,11.0,13877.0,0.0,5.0,0,0,0
1019,12300.0,6.03,0.0,1308,7.15,41,6666.67,742,10.0,10976.0,0.0,10.0,0,1,0
1020,15000.0,15.8,0.0,444,10.27,30,3333.33,672,11.0,10108.0,0.0,4.0,0,1,0
1021,8000.0,16.29,0.0,444,29.19,14,6916.67,687,14.0,21498.0,2.0,4.0,0,0,0
1022,12100.0,11.99,0.0,87,24.78,39,8750.0,757,10.0,1642.0,1.0,1.0,0,1,0
1023,22000.0,16.29,1.0,1308,26.33,44,4166.67,677,10.0,25245.0,0.0,5.0,0,1,0
1024,3000.0,13.06,0.0,20,12.06,30,2571.42,707,2.0,0.0,3.0,6.0,0,1,0
1025,4000.0,11.48,0.0,1308,22.93,39,3833.33,717,9.0,0.0,0.0,2.0,0,0,0
1026,30000.0,22.78,1.0,1308,24.71,5,6041.67,692,12.0,39144.0,0.0,1.0,0,1,0
1027,10000.0,14.65,0.0,101,19.25,32,8083.33,677,14.0,9246.0,1.0,10.0,0,0,0
1028,3000.0,17.27,0.0,444,16.62,37,3833.33,662,4.0,4136.0,0.0,10.0,0,1,1
1029,31075.0,20.49,0.0,444,26.18,19,6000.0,662,20.0,27221.0,2.0,10.0,1,0,0
1030,25000.0,10.36,0.0,1308,0.94,12,8533.33,722,9.0,28038.0,0.0,10.0,0,1,0
